都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,6380,119279,1993,19,4246,141
青 森,280,6349,19,2,255,6
岩手,112,7411,79,1,33,0
宮城,1061,17169,189,8,863,9
秋  田,74,3155,6,1,68,0
山形,107,7144,20,0,86,1
福島,466,36945,54,4,406,6
茨城,1139,15503,247,5,873,19
栃木,550,49184,52,4,498,2
群馬,1016,33976,79,3,916,21
埼玉,7326,216902,890,17,6306,130
千葉,6199,153635,752,8,5361,86
東京,36778,701481,3347,37,32954,477
神奈川,10988,234414,1207,44,9597,184
新潟,286,20632,85,1,201,0
富山,441,16124,16,0,399,26
石川,831,20483,7,0,775,49
福井,298,13346,31,2,256,11
山梨,298,12801,50,2,241,7
長野,567,27741,165,0,401,6
岐阜,890,30992,130,0,747,13
静岡,1111,51416,339,3,768,4
愛知,8262,122758,1317,19,6841,104
三重,684,18271,90,5,587,7
滋賀,720,24685,87,0,624,9
京都,2409,60062,214,3,2160,35
大阪,16744,288368,2329,81,14124,272
兵庫,4355,82174,544,23,3735,76
奈良,952,29663,183,4,758,11
和歌山,372,11946,65,4,297,4
鳥取,53,6185,10,0,43,0
島根,142,6498,1,0,141,0
岡山,458,17220,109,3,310,11
広島,726,31670,43,0,674,6
山口,326,13795,98,2,223,2
徳島,176,7712,8,2,161,9
香川,127,15760,19,0,106,2
愛媛,164,5091,47,0,111,6
高知,144,3700,0,0,140,4
福岡,5477,187533,143,3,5228,106
佐賀,290,8602,15,0,276,1
長崎,254,25507,8,0,243,3
熊本,951,22677,76,1,841,11
大分,208,24521,45,0,160,3
宮崎,398,8918,26,0,372,1
鹿児島,592,25683,48,0,537,13
沖縄,3925,66496,345,2,3517,68
(その他),149,-,0,-,149,-
合計,126256,2911577,15627,313,108608,1962
