都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,25772,549765,2431,27,22549,887
青森,1725,35153,278,3,1423,24
岩手,1059,59566,210,2,816,33
宮城,8260,123609,419,8,7748,72
秋田,558,11000,118,0,431,9
山形,1583,49720,133,3,1415,35
福島,3717,193681,518,18,3072,127
茨城,8459,30786,442,14,7882,135
栃木,5520,219213,242,6,5206,72
群馬,6503,144192,638,8,5759,106
埼玉,39292,779907,2401,42,36144,747
千葉,34089,558398,1288,19,32166,635
東京,144441,2065383,6845,69,135687,1909
神奈川,55098,828500,1873,55,52400,825
新潟,2480,114233,307,2,2148,25
富山,1388,53430,135,7,1222,31
石川,2723,72550,416,11,2225,80
福井,934,50991,97,1,804,33
山梨,1267,36365,120,1,1129,19
長野,4031,151970,268,6,3742,72
岐阜,6416,196079,668,8,5610,138
静岡,6712,303143,328,4,6260,124
愛知,35217,586218,3585,40,30989,643
三重,4044,104528,586,17,3474,89
滋賀,4045,109307,523,11,3455,67
京都,13292,222215,1654,24,11491,191
大阪,87650,1502585,20876,412,64284,1655
兵庫,33860,394855,5039,98,28096,725
奈良,6743,131588,936,28,5721,86
和歌山,2323,35403,287,46,1965,33
鳥取,384,63825,37,0,339,2
島根,368,21314,29,1,339,0
岡山,4647,108427,863,20,3492,49
広島,6541,267317,536,9,5771,110
山口,1982,82172,257,6,1679,46
徳島,1442,45717,269,11,1125,48
香川,1433,63761,277,2,1139,23
愛媛,2469,63885,265,10,2151,53
高知,1113,8479,94,4,999,20
福岡,25314,628501,3646,41,21304,364
佐賀,1835,40493,236,2,1533,14
長崎,2364,95136,416,6,1907,43
熊本,4414,67229,488,13,3844,82
大分,2224,116958,542,2,1654,28
宮崎,2463,33156,331,3,2101,23
鹿児島,2461,81722,342,2,2061,28
沖縄,12899,195596,1026,9,11741,138
(その他),149,-,0,-,149,-
合計,623703,11698021,63315,1131,548641,10698
