都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1593,35118,142,3,1348,103
青 森,33,1689,1,0,31,1
岩手,8,2176,6,0,2,0
宮城,184,7025,15,1,168,1
秋  田,38,1450,14,0,23,0
山形,76,2995,1,0,75,1
福島,102,11650,13,1,89,0
茨城,443,9203,92,2,341,10
栃木,269,17730,42,4,210,1
群馬,270,10163,75,0,176,19
埼玉,3113,87459,569,10,2464,80
千葉,2355,43083,461,7,1838,56
東京,17069,250545,3457,24,13274,338
神奈川,3638,87845,593,22,2940,105
新潟,129,7786,9,0,119,0
富山,301,6591,49,0,232,22
石川,425,3934,103,3,294,28
福井,154,5799,10,1,136,8
山梨,136,8444,31,0,104,1
⾧野,145,10585,34,0,111,-
岐阜,500,14869,94,3,399,7
静岡,398,18540,78,2,319,1
愛知,3454,37041,1653,13,1804,39
三重,268,7203,118,2,149,1
滋賀,324,6648,112,4,209,3
京都,1061,23577,208,3,832,21
大阪,6547,101308,1718,64,4719,106
兵庫,1776,34579,265,14,1464,47
奈良,364,11572,70,1,291,3
和歌山,190,7222,22,3,162,4
鳥取,21,4274,13,0,8,0
島根,132,3795,103,0,29,0
岡山,123,3738,20,-,90,-
広島,430,15725,77,1,348,3
山口,82,4914,24,0,58,0
徳島,81,3419,43,0,17,1
香川,61,6215,10,0,50,1
愛媛,109,3379,12,0,91,6
高知,83,2443,1,0,79,3
福岡,3359,33457,1182,19,2138,39
佐賀,180,3799,69,0,117,0
⾧崎,178,10410,32,-,36,3
熊本,380,8480,112,3,176,5
大分,94,8703,19,0,74,1
宮崎,253,6761,88,0,164,1
鹿児島,281,12663,24,2,242,4
沖縄,1510,16129,1092,17,411,11
(その他),149,-,0,-,149,-
合計,52869,1022133,12976,229,38600,1084
