都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,2491,68951,199,1,2184,108
青 森,100,3045,63,1,36,1
岩手,26,4874,3,0,23,0
宮城,522,12197,50,1,470,2
秋  田,59,2361,1,0,58,0
山形,81,5335,2,0,78,1
福島,359,24626,87,2,266,6
茨城,725,13174,31,3,676,18
栃木,463,34330,19,0,439,1
群馬,769,26309,38,4,712,19
埼玉,5331,163276,416,9,4812,103
千葉,4505,110818,351,12,4078,76
東京,28839,535672,1931,23,26474,434
神奈川,7893,178657,570,19,7169,154
新潟,180,16836,4,0,176,0
富山,423,13903,1,0,396,26
石川,793,15311,24,0,722,47
福井,254,10331,9,0,234,11
山梨,199,11173,2,0,191,6
長野,326,20863,8,0,317,4
岐阜,642,24976,12,1,620,10
静岡,575,39100,15,0,558,2
愛知,5636,88536,229,9,5316,91
三重,549,14646,17,0,525,7
滋賀,522,13286,15,0,499,8
京都,1907,48126,119,1,1761,27
大阪,11464,211968,467,19,10754,227
兵庫,2978,63270,116,17,2802,60
奈良,613,23057,30,2,574,9
和歌山,255,9917,12,1,236,4
鳥取,36,5548,0,0,36,0
島根,140,6017,0,0,140,0
岡山,172,8654,12,2,155,1
広島,649,25370,40,1,604,4
山口,209,10853,4,1,203,2
徳島,158,7162,0,0,140,9
香川,98,12344,5,0,91,2
愛媛,116,4240,2,0,108,6
高知,140,3575,1,0,135,4
福岡,5139,150417,64,6,4976,99
佐賀,252,6495,5,0,249,0
長崎,241,20708,3,0,235,3
熊本,740,18369,68,0,652,8
大分,159,19186,2,0,155,2
宮崎,366,8703,1,0,365,1
鹿児島,462,21290,20,0,439,12
沖縄,2855,46732,258,10,2547,54
(その他),149,-,0,-,149,-
合計,91560,2184587,5326,145,84535,1669
