都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1773,43920,130,2,1540,103
青 森,35,2013,2,0,32,1
岩手,19,3103,11,0,8,0
宮城,204,7765,12,0,190,2
秋  田,49,1778,6,0,43,0
山形,78,3101,2,1,76,1
福島,161,14665,55,1,106,0
茨城,545,10796,65,2,467,13
栃木,303,22163,29,3,277,1
群馬,440,14286,83,0,338,19
埼玉,3929,105524,553,13,3287,89
千葉,3050,55547,420,11,2568,62
東京,20817,322909,2595,32,17859,363
神奈川,4962,114608,450,26,4390,122
新潟,143,12483,7,1,136,0
富山,387,7699,77,0,295,25
石川,626,8106,129,2,464,33
福井,228,7804,66,2,152,8
山梨,173,9536,17,1,152,4
長野,256,14181,85,0,170,-
岐阜,555,17910,26,4,519,10
静岡,480,25473,47,1,432,1
愛知,4493,53096,722,18,3706,65
三重,368,9868,65,2,301,2
滋賀,450,9007,91,5,354,5
京都,1448,31282,183,1,1242,23
大阪,8544,133981,1205,60,7181,152
兵庫,2268,44289,176,15,2039,53
奈良,518,12972,57,3,455,6
和歌山,230,8607,7,0,216,4
鳥取,22,4553,0,0,22,0
島根,137,4869,4,0,133,0
岡山,145,5880,14,-,128,-
広島,458,17681,16,0,439,3
山口,168,6790,79,0,89,0
徳島,130,5898,61,2,61,4
香川,77,7992,7,0,69,1
愛媛,114,3809,2,0,106,6
高知,125,3046,19,1,103,3
福岡,4568,40670,904,12,3604,60
佐賀,237,5076,24,0,214,0
長崎,231,14507,24,1,184,3
熊本,520,11373,75,0,422,7
大分,145,12148,15,0,129,1
宮崎,336,8054,35,0,301,1
鹿児島,362,15653,53,1,297,11
沖縄,2139,25614,430,11,1685,28
(その他),149,-,0,-,149,-
合計,67595,1322085,9135,234,57130,1295
