都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,2039,55872,110,0,1822,107
青 森,35,2348,0,0,34,1
岩手,23,4057,0,0,23,0
宮城,389,10103,62,0,325,2
秋  田,53,2094,2,0,51,0
山形,78,5102,2,1,76,1
福島,247,19682,43,1,202,2
茨城,638,12251,30,4,591,17
栃木,427,29540,68,1,359,1
群馬,699,20226,85,1,595,19
埼玉,4582,139115,280,6,4201,101
千葉,3805,86132,321,8,3414,70
東京,25257,436860,2210,29,22647,400
神奈川,6744,146306,532,25,6076,136
新潟,170,15095,19,0,151,0
富山,412,11651,5,0,382,25
石川,776,12543,53,0,676,47
福井,244,9686,2,1,229,11
山梨,180,10478,3,1,171,6
長野,305,18446,9,0,301,1
岐阜,616,22165,24,3,582,10
静岡,526,32717,13,1,512,1
愛知,5241,74009,343,14,4815,83
三重,494,12284,76,4,411,7
滋賀,495,11575,26,0,461,8
京都,1710,40610,67,1,1618,25
大阪,10447,179382,614,30,9622,201
兵庫,2658,54981,94,8,2505,59
奈良,562,19870,14,0,539,9
和歌山,240,9240,4,0,229,4
鳥取,36,5420,7,0,29,0
島根,140,5597,2,0,137,0
岡山,153,8110,1,-,147,-
広島,516,20198,37,1,467,3
山口,198,9453,6,1,190,2
徳島,147,6862,17,0,118,9
香川,93,10460,3,0,88,2
愛媛,114,4037,0,0,108,6
高知,138,3450,1,0,133,4
福岡,5023,47114,127,10,4801,95
佐賀,245,5828,2,0,245,0
長崎,236,18015,2,0,230,3
熊本,572,16327,7,0,557,8
大分,158,16435,3,0,153,2
宮崎,344,8534,2,0,342,1
鹿児島,400,18249,17,0,376,12
沖縄,2427,38138,153,8,2232,46
(その他),149,-,0,-,149,-
合計,81181,1746647,5498,159,74122,1547
