都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1671,37786,111,3,1457,103
青 森,33,1870,0,0,32,1
岩手,11,2467,5,0,6,0
宮城,189,7325,8,0,179,2
秋  田,45,1652,11,0,34,0
山形,77,3032,1,0,76,1
福島,122,12773,28,0,94,0
茨城,490,9791,77,1,402,11
栃木,286,19611,32,2,252,1
群馬,361,11729,122,0,210,19
埼玉,3465,96826,573,11,2807,85
千葉,2695,48681,492,8,2144,59
東京,18865,281346,3106,33,15409,350
神奈川,4269,100213,716,22,3446,107
新潟,137,11641,11,0,126,0
富山,336,6984,64,3,255,22
石川,532,6078,143,2,359,30
福井,156,6176,8,1,141,8
山梨,162,9028,36,0,125,1
長野,163,11885,33,0,131,-
岐阜,533,16372,48,4,476,9
静岡,433,21516,51,2,381,1
愛知,3978,43307,1192,22,2737,49
三重,318,8367,94,2,219,2
滋賀,373,7555,101,2,268,4
京都,1243,26619,239,4,983,21
大阪,7586,116195,1700,62,5748,128
兵庫,2033,38650,290,14,1695,48
奈良,472,12714,135,2,334,3
和歌山,223,7862,35,1,182,4
鳥取,22,4434,8,0,14,0
島根,134,4500,68,0,66,0
岡山,133,3950,16,-,110,-
広島,438,16687,33,1,402,3
山口,100,5538,30,0,70,0
徳島,104,4644,57,1,42,1
香川,71,7001,10,0,60,1
愛媛,112,3644,8,0,98,6
高知,106,2694,18,0,85,3
福岡,3900,36617,856,16,2997,47
佐賀,214,4278,50,1,164,0
長崎,192,12052,25,-,36,3
熊本,442,9668,85,5,330,7
大分,137,10655,47,0,89,1
宮崎,303,7335,78,0,225,1
鹿児島,340,14082,65,2,261,8
沖縄,1834,20148,681,16,1139,18
(その他),149,-,0,-,149,-
合計,59988,1153978,11597,243,47045,1168
