都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,4584,98322,1288,14,3176,120
青 森,275,6086,47,2,222,6
岩手,41,5869,6,0,27,0
宮城,925,15741,186,4,733,6
秋  田,70,2681,7,1,61,0
山形,94,6905,12,0,81,1
福島,421,34473,39,3,376,6
茨城,880,14595,95,1,767,18
栃木,507,47167,20,4,487,1
群馬,942,32541,37,2,880,20
埼玉,6554,206696,688,7,5753,113
千葉,5573,140787,468,8,5022,83
東京,33770,653601,2346,39,30954,470
神奈川,9750,218948,811,29,8758,181
新潟,222,19118,39,0,183,0
富山,425,15642,2,0,397,26
石川,827,19297,14,0,764,49
福井,269,12028,13,0,245,11
山梨,267,12383,43,1,218,6
長野,406,25291,61,0,344,6
岐阜,785,28777,90,0,683,12
静岡,806,47434,127,2,677,2
愛知,7156,112032,842,14,6214,100
三重,606,16342,44,3,555,7
滋賀,646,14966,80,0,557,9
京都,2205,55763,128,0,2046,31
大阪,14607,263438,1581,60,12750,257
兵庫,3666,74889,295,18,3299,72
奈良,788,27089,117,1,660,11
和歌山,304,10900,25,3,270,4
鳥取,51,6067,14,0,37,0
島根,141,6354,0,0,141,0
岡山,354,14762,79,1,259,10
広島,681,29577,22,1,654,5
山口,234,12510,21,1,211,2
徳島,170,7635,6,0,156,9
香川,110,14703,8,0,100,2
愛媛,121,4488,5,0,110,6
高知,144,3685,0,0,140,4
福岡,5344,176998,115,4,5125,104
佐賀,276,7955,20,0,257,1
長崎,249,24224,4,0,242,3
熊本,877,21235,47,4,806,9
大分,163,22617,3,0,157,3
宮崎,373,8829,3,1,370,1
鹿児島,542,24469,67,0,470,13
沖縄,3620,63899,278,3,3281,66
(その他),149,-,0,-,149,-
合計,111970,2689808,10243,231,99824,1866
