都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,24790,538855,2014,22,21927,871
青森,1632,33474,283,3,1326,23
岩手,988,56897,172,2,784,32
宮城,8143,120849,413,10,7647,69
秋田,506,10180,112,0,385,9
山形,1538,47759,173,4,1332,33
福島,3513,189547,405,12,2984,124
茨城,8317,29913,532,19,7650,135
栃木,5420,217279,241,4,5108,71
群馬,6014,137279,556,4,5576,104
埼玉,38525,762542,2357,38,35423,745
千葉,33634,549054,1409,18,31600,625
東京,141713,2034588,7023,65,132792,1898
神奈川,54279,805963,1982,52,51475,822
新潟,2384,109431,339,1,2020,25
富山,1361,51908,160,8,1172,29
石川,2589,71450,355,11,2157,75
福井,906,49145,108,1,765,33
山梨,1239,35312,125,1,1096,19
長野,3940,147408,302,6,3625,70
岐阜,6100,190548,537,5,5429,134
静岡,6561,293084,319,3,6121,121
愛知,34183,557541,3390,36,30160,633
三重,3899,98154,636,12,3277,87
滋賀,3855,107195,561,10,3233,61
京都,12387,213779,1411,23,10829,186
大阪,84351,1463493,20269,429,61766,1532
兵庫,32579,386441,5050,88,26827,702
奈良,6436,125853,1030,25,5329,77
和歌山,2236,34650,288,54,1880,33
鳥取,374,61953,47,0,316,2
島根,357,19437,37,1,320,0
岡山,4245,95544,576,15,3157,40
広島,6121,267317,461,7,5476,110
山口,1901,82172,266,6,1589,46
徳島,1399,44562,355,6,997,47
香川,1325,62810,211,2,1097,23
愛媛,2408,62480,354,11,2009,45
高知,1077,8232,95,1,962,20
福岡,24194,612750,3324,35,20512,358
佐賀,1677,39457,225,2,1455,13
長崎,2165,92974,317,6,1808,41
熊本,4261,65925,498,13,3683,80
大分,2003,113206,497,2,1479,26
宮崎,2246,30480,173,0,2043,22
鹿児島,2270,81722,218,2,2007,28
沖縄,12682,193254,1086,8,11465,137
(その他),149,-,0,-,149,-
合計,604872,11403846,61292,1083,532219,10416
