都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,16199,287756,1623,13,14001,551
青森,660,12233,81,1,570,9
岩手,483,18332,67,1,391,25
宮城,3066,44586,495,9,2549,22
秋田,227,5939,57,0,169,1
山形,453,12321,39,1,401,13
福島,1518,73830,323,7,1161,34
茨城,4026,21534,837,12,3144,45
栃木,3384,92974,1155,15,2229,28
群馬,3427,66688,525,13,2841,61
埼玉,21945,401016,5454,87,16201,290
千葉,18565,274850,5668,50,12708,189
東京,89188,1206896,19533,160,68901,754
神奈川,35595,441582,5657,108,29569,369
新潟,788,33866,136,1,652,7
富山,815,28308,112,3,676,27
石川,1373,37006,206,7,1145,55
福井,462,24345,70,4,378,13
山梨,864,14741,132,5,720,12
長野,2077,67978,401,3,1662,23
岐阜,3618,87953,625,15,2934,59
静岡,4029,125160,854,8,3110,65
愛知,21666,273561,3389,54,17940,337
三重,1848,35367,328,6,1496,24
滋賀,1840,49527,382,16,1438,20
京都,7130,116099,1670,20,5433,89
大阪,39557,581574,6176,185,32604,777
兵庫,14170,176805,1946,69,11912,312
奈良,2716,61204,395,14,2289,32
和歌山,928,19668,135,10,769,11
鳥取,184,30737,46,2,132,2
島根,239,10827,15,0,224,0
岡山,2154,43188,479,17,1434,16
広島,4448,107047,430,14,3863,73
山口,986,35818,315,3,740,5
徳島,311,18561,81,0,220,10
香川,556,33443,182,1,368,6
愛媛,866,19544,210,4,640,16
高知,807,6576,63,4,731,13
福岡,13823,328350,3840,27,9832,151
佐賀,832,20064,238,2,605,4
長崎,1302,50819,261,5,920,18
熊本,3076,48014,273,16,2243,45
大分,955,56032,140,3,803,12
宮崎,1650,20385,368,8,1275,14
鹿児島,1460,50329,224,2,1236,15
沖縄,6691,110000,800,9,5808,88
(その他),149,-,0,-,149,-
合計,343106,5683433,66436,1014,271216,4742
