都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,19787,406538,711,3,18380,704
青森,844,21392,29,0,795,20
岩手,558,29279,3,0,525,30
宮城,3953,73977,281,5,3647,25
秋田,269,7148,1,0,262,6
山形,553,28967,16,0,522,15
福島,2169,124720,237,10,1842,90
茨城,6149,25169,329,3,5699,121
栃木,4242,154935,134,1,4040,68
群馬,4664,100905,134,3,4441,89
埼玉,30644,587090,1460,48,28539,645
千葉,27724,437739,1160,23,26062,502
東京,114840,1623032,2657,37,110622,1561
神奈川,46189,634658,1015,26,44437,737
新潟,1174,46600,89,1,1069,16
富山,909,38443,8,1,873,28
石川,1879,54937,24,1,1792,62
福井,546,33231,2,0,519,25
山梨,946,28326,6,0,923,17
長野,2399,104247,34,0,2356,41
岐阜,4790,146038,74,9,4600,116
静岡,5373,217367,229,1,5042,102
愛知,26317,419863,513,24,25253,551
三重,2593,70180,86,4,2523,63
滋賀,2635,78219,169,6,2418,48
京都,9173,163509,183,1,8841,164
大阪,48094,872121,956,61,45575,1150
兵庫,18334,266138,402,34,17369,563
奈良,3443,87064,82,5,3313,48
和歌山,1172,24983,6,1,1124,18
鳥取,210,43462,1,0,205,2
島根,284,16686,0,0,284,0
岡山,2571,72624,77,1,2441,34
広島,5058,168924,33,3,4922,103
山口,1389,62904,23,0,1324,42
徳島,464,28233,20,1,426,18
香川,767,47048,18,0,731,18
愛媛,1073,35150,17,1,1032,24
高知,908,7217,18,3,871,19
福岡,18388,468856,404,16,17675,309
佐賀,1136,29580,78,1,1068,10
長崎,1613,71181,3,0,1573,37
熊本,3469,57235,28,1,3366,73
大分,1297,85075,7,0,1268,22
宮崎,1953,24803,6,0,1918,22
鹿児島,1762,69460,10,1,1752,27
沖縄,8445,152149,285,1,8044,122
(その他),149,-,0,-,149,-
合計,443298,8347402,12058,337,422452,8507
