都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,42168,815860,666,10,40061,1416
青森,2564,53611,30,0,2503,31
岩手,1835,90410,103,1,1685,47
宮城,9496,165253,265,3,9115,91
秋田,964,16564,43,1,901,20
山形,2081,68627,50,2,1984,47
福島,5155,296079,167,7,4827,161
茨城,11038,34230,347,5,10525,166
栃木,7337,316076,188,10,7067,82
群馬,8124,203483,71,3,7899,154
埼玉,49077,1020328,2128,23,46107,842
千葉,43076,733973,1678,17,40675,723
東京,186698,2662139,8078,53,176353,2267
神奈川,72114,1100250,2906,39,68239,969
新潟,3548,182160,107,1,3387,54
富山,2075,77808,29,2,2008,38
石川,4156,128544,195,1,3842,115
福井,1412,73970,73,0,1303,36
山梨,2176,65656,47,0,2108,21
長野,5075,216101,26,0,5031,94
岐阜,9555,282864,91,3,9277,187
静岡,9782,429699,391,4,9238,153
愛知,51879,876763,694,12,50192,993
三重,5423,152748,133,3,5316,113
滋賀,5672,160979,92,2,5490,90
京都,16966,296366,220,3,16459,249
大阪,106104,2301363,2117,109,100465,2703
兵庫,41540,530964,447,14,39783,1310
奈良,8558,178273,172,2,8254,132
和歌山,2724,42772,24,0,2593,49
鳥取,533,87649,40,0,472,2
島根,567,32936,14,0,551,2
岡山,7668,174589,39,1,7472,127
広島,11625,570271,79,4,11361,177
山口,3185,126574,28,1,3077,80
徳島,1679,67963,20,0,1596,63
香川,2128,89984,25,0,2077,31
愛媛,2783,100554,30,2,2678,75
高知,1937,58792,69,0,1839,29
福岡,36247,871970,531,8,35132,526
佐賀,2590,59973,16,0,2578,24
長崎,3256,130594,44,0,3145,69
熊本,6516,82714,31,2,6366,119
大分,3520,177563,25,0,3431,64
宮崎,3118,44922,14,0,3066,27
鹿児島,3763,114627,52,0,3701,39
沖縄,21661,266892,609,34,20843,215
(その他),149,-,0,-,149,-
合計,831297,16632480,23244,382,792221,15022
