都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,19944,412087,703,3,18534,709
青森,863,21655,46,0,797,20
岩手,565,29864,10,0,525,30
宮城,4098,74854,374,6,3699,25
秋田,269,7194,1,0,262,6
山形,557,29564,18,0,524,15
福島,2204,127423,246,13,1863,95
茨城,6194,25292,289,4,5784,121
栃木,4288,157342,135,0,4084,69
群馬,4705,101978,125,3,4489,91
埼玉,30976,594605,1384,35,28922,670
千葉,28035,441229,1161,22,26363,511
東京,115584,1639659,2628,42,111367,1589
神奈川,46447,640844,977,37,44723,747
新潟,1188,46600,93,1,1079,16
富山,912,38852,10,2,874,28
石川,1886,55362,23,3,1800,62
福井,546,33346,2,0,519,25
山梨,951,28326,9,0,924,18
長野,2431,105681,56,0,2363,41
岐阜,4796,146743,62,8,4616,118
静岡,5404,219554,209,0,5091,104
愛知,26448,424959,523,18,25369,556
三重,2608,70180,87,4,2537,63
滋賀,2646,79993,145,6,2450,51
京都,9196,164742,175,1,8871,164
大阪,48373,895682,1031,60,45774,1156
兵庫,18475,269806,468,34,17441,566
奈良,3456,87904,73,4,3335,48
和歌山,1179,25083,11,2,1125,18
鳥取,210,43885,1,0,205,2
島根,285,16686,1,0,284,0
岡山,2583,72624,77,1,2441,34
広島,5064,169571,35,4,4926,103
山口,1390,62904,22,0,1326,42
徳島,464,28417,16,1,430,18
香川,768,47376,15,0,735,18
愛媛,1074,35168,16,1,1034,24
高知,909,7218,9,3,881,19
福岡,18510,473227,433,15,17763,314
佐賀,1142,30048,79,1,1074,10
長崎,1613,71682,3,0,1573,37
熊本,3474,57422,26,0,3377,74
大分,1299,85462,9,0,1268,22
宮崎,1953,24804,6,0,1918,22
鹿児島,1763,69724,10,1,1753,27
沖縄,8512,153212,296,2,8100,122
(その他),149,-,0,-,149,-
合計,446386,8445833,12128,337,425341,8620
