都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,3301,84892,545,5,2646,110
青 森,245,5267,79,3,162,4
岩手,27,5399,3,0,25,0
宮城,772,14414,211,3,559,2
秋  田,64,2503,4,0,60,0
山形,86,6231,5,0,80,1
福島,391,29647,20,4,365,6
茨城,775,13982,35,0,722,18
栃木,492,43764,26,0,466,1
群馬,905,29632,60,5,823,19
埼玉,5945,187661,397,9,5439,109
千葉,5119,128210,328,10,4710,81
東京,31502,604642,1816,32,29227,459
神奈川,8868,203062,545,24,8150,173
新潟,184,17948,5,0,179,0
富山,423,14541,1,0,396,26
石川,812,17426,18,0,745,49
福井,257,11100,1,1,245,11
山梨,216,11769,14,0,196,6
⾧野,349,23290,15,0,333,6
岐阜,698,27193,40,1,647,11
静岡,661,43590,71,0,588,2
愛知,6319,101585,521,9,5702,96
三重,569,15683,20,3,542,7
滋賀,560,14525,22,0,529,9
京都,2061,52973,103,2,1928,30
大阪,12876,237923,977,26,11636,244
兵庫,3275,69544,168,16,3042,65
奈良,675,24985,51,0,614,10
和歌山,277,10479,6,2,262,4
鳥取,38,5777,3,0,35,0
島根,141,6281,0,0,141,0
岡山,303,11198,54,0,172,4
広島,662,27820,11,0,646,5
山口,215,11941,4,0,209,2
徳島,164,7500,0,0,155,9
香川,102,13637,5,0,95,2
愛媛,116,4392,0,0,110,6
高知,144,3651,1,0,139,4
福岡,5238,166647,74,4,5061,103
佐賀,264,7279,10,0,256,0
⾧崎,244,22968,0,0,241,3
熊本,814,19849,43,1,753,8
大分,159,21258,0,0,156,3
宮崎,369,8799,2,0,367,1
鹿児島,475,22533,12,0,463,13
沖縄,3392,59096,308,5,3026,63
(その他),149,-,0,-,149,-
合計,101693,2474486,6634,165,93192,1785
