都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,25204,543551,2092,23,22122,878
青森,1663,33580,253,3,1386,24
岩手,1011,57247,174,1,804,33
宮城,8191,160246,413,9,7696,69
秋田,536,10180,122,0,405,9
山形,1571,47885,181,4,1356,34
福島,3608,190845,460,12,3023,125
茨城,8384,29913,480,19,7769,135
栃木,5468,217832,261,4,5136,71
群馬,6014,137279,596,5,5652,104
埼玉,38875,765421,2458,35,35671,746
千葉,33879,549624,1363,19,31889,627
東京,142943,2042576,6911,69,134133,1899
神奈川,54645,805963,1958,51,51864,823
新潟,2432,110382,360,1,2047,25
富山,1376,51908,152,7,1194,30
石川,2639,71843,366,10,2193,78
福井,915,49538,102,1,780,33
山梨,1239,35312,125,1,1096,19
長野,3975,147408,303,4,3657,70
岐阜,6208,191354,570,5,5501,137
静岡,6637,293084,351,3,6163,123
愛知,34704,557541,3540,34,30526,638
三重,3958,98154,652,13,3321,88
滋賀,3945,107671,578,11,3304,63
京都,12956,218617,1575,25,11231,187
大阪,85903,1477739,20210,446,63298,1577
兵庫,33260,390382,4979,84,27573,708
奈良,6574,125853,961,27,5534,79
和歌山,2281,34966,293,48,1918,33
鳥取,377,62070,37,0,332,2
島根,365,19437,36,1,329,0
岡山,4404,95544,576,15,3157,40
広島,6297,267317,506,7,5582,110
山口,1925,82172,248,6,1631,46
徳島,1421,45131,304,6,1070,47
香川,1362,63106,231,2,1114,23
愛媛,2439,62905,305,12,2086,48
高知,1097,8405,96,4,981,20
福岡,24718,618356,3454,35,20903,361
佐賀,1739,39696,244,2,1497,14
長崎,2263,93539,357,6,1865,42
熊本,4324,66663,502,16,3742,80
大分,2099,114417,504,1,1567,28
宮崎,2246,30480,173,0,2043,22
鹿児島,2358,81722,283,2,2028,28
沖縄,12778,193823,1021,9,11626,137
(その他),149,-,0,-,149,-
合計,613355,11498677,61716,1098,539944,10513
