都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,36527,660066,7915,56,27180,1049
青森,2283,42806,288,2,1966,29
岩手,1396,72037,137,2,1216,43
宮城,8801,142559,241,8,8456,82
秋田,755,13666,80,1,663,12
山形,1932,57879,218,6,1674,40
福島,4527,234954,318,17,4069,140
茨城,9593,32392,495,8,8953,145
栃木,6226,259437,359,8,5792,75
群馬,7740,165092,515,20,7091,134
埼玉,43328,867443,1834,47,40715,779
千葉,36749,606252,1059,21,35014,676
東京,159094,2253831,5569,69,151483,2042
神奈川,60626,914172,2084,73,57665,877
新潟,3142,140295,330,6,2776,36
富山,1818,62481,298,6,1485,35
石川,3650,87172,506,15,3042,101
福井,1034,58506,45,1,955,34
山梨,1506,41166,108,1,1380,19
長野,4734,175113,342,11,4373,80
岐阜,8567,233932,830,21,7581,156
静岡,8186,343167,772,5,7278,136
愛知,45664,685651,5999,99,38922,743
三重,4803,116606,391,14,4433,103
滋賀,4945,125228,427,9,4439,79
京都,15592,251466,1172,32,14292,204
大阪,98919,1775645,10451,383,85285,2247
兵庫,39224,450621,2646,97,35442,1148
奈良,7822,149816,425,21,7287,110
和歌山,2594,39602,127,35,2385,42
鳥取,462,72444,39,0,414,2
島根,526,26359,97,4,429,0
岡山,7185,108427,1386,30,5045,100
広島,9871,400161,1118,24,7708,119
山口,2865,103923,531,7,2274,60
徳島,1627,57573,72,3,1494,61
香川,1976,75912,179,4,1778,24
愛媛,2695,81604,93,5,2530,72
高知,1375,9323,188,4,1167,20
福岡,33505,734425,4572,82,28326,435
佐賀,2471,48692,192,5,2272,19
長崎,2857,110245,191,7,2603,63
熊本,6084,77356,727,23,5263,94
大分,3291,142879,419,6,2830,42
宮崎,3008,40697,188,2,2785,25
鹿児島,3229,99540,334,2,2869,30
沖縄,15983,214152,2208,73,13633,148
(その他),149,-,0,-,149,-
合計,730936,13462765,58515,1375,656861,12710
