都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1876,49898,60,2,1710,106
青 森,35,2217,2,0,32,1
岩手,23,3727,1,0,22,0
宮城,310,8955,80,0,228,2
秋  田,51,1862,0,0,50,0
山形,78,4895,2,1,76,1
福島,211,17156,46,1,165,0
茨城,614,11777,54,4,544,16
栃木,359,25830,36,2,304,1
群馬,553,17456,89,1,445,19
埼玉,4302,124854,302,7,3903,97
千葉,3416,68010,299,6,3050,67
東京,23083,386979,2351,22,20348,384
神奈川,5960,131185,676,35,5156,128
新潟,149,13917,8,1,141,0
富山,408,10945,13,0,370,25
石川,731,10793,77,0,611,43
福井,244,9242,37,4,197,8
山梨,179,10072,10,1,164,5
長野,296,17264,18,0,283,1
岐阜,594,20034,37,1,547,10
静岡,504,30159,17,1,486,1
愛知,4897,62807,398,16,4423,76
三重,460,11265,81,1,374,5
滋賀,471,10706,37,1,427,7
京都,1624,36630,91,1,1508,25
大阪,9636,159267,837,36,8611,180
兵庫,2470,49817,125,6,2290,55
奈良,546,18481,24,1,513,9
和歌山,236,8918,4,0,225,4
鳥取,32,4683,10,0,22,0
島根,137,5215,0,0,137,0
岡山,147,7511,1,-,145,-
広島,468,18987,9,0,456,3
山口,194,8252,41,1,152,1
徳島,147,6636,40,1,96,8
香川,89,9497,9,0,78,2
愛媛,114,3938,1,0,107,6
高知,137,3319,7,0,126,4
福岡,4948,44991,355,13,4513,80
佐賀,244,5532,4,0,240,0
長崎,236,16492,8,0,224,3
熊本,569,13039,38,0,521,8
大分,158,14529,11,0,145,2
宮崎,342,8331,10,0,332,1
鹿児島,372,17221,13,1,372,11
沖縄,2294,32570,198,7,2055,45
(その他),149,-,0,-,149,-
合計,75093,1555861,6567,174,67073,1450
