都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,18751,366254,716,10,17395,656
青森,812,17021,60,1,733,19
岩手,553,23832,31,1,492,30
宮城,3550,65694,95,4,3431,24
秋田,269,6949,8,0,255,6
山形,537,17064,17,0,505,15
福島,1872,104513,99,5,1707,66
茨城,5536,24712,343,12,5091,102
栃木,4028,120419,182,8,3782,64
群馬,4354,88125,194,6,4085,83
埼玉,28571,528488,1847,39,26212,512
千葉,25414,385446,2006,24,23019,389
東京,109462,1479717,4244,82,103970,1248
神奈川,43985,565643,1243,39,42101,641
新潟,1030,42000,81,1,935,14
富山,897,34876,21,3,849,27
石川,1779,48052,227,3,1542,61
福井,542,30796,16,0,501,25
山梨,934,24827,20,2,899,16
長野,2358,94428,24,0,2325,41
岐阜,4655,127809,195,9,4360,100
静岡,4985,176824,232,1,4661,92
愛知,25491,371954,959,29,24031,501
三重,2465,60178,172,10,2245,48
滋賀,2376,66964,132,6,2201,43
京都,8975,149842,437,2,8408,149
大阪,46521,753529,1401,105,43612,1088
兵庫,17737,236742,650,49,16584,503
奈良,3331,78866,137,4,3149,45
和歌山,1159,24168,32,2,1086,17
鳥取,208,38962,3,0,200,2
島根,281,14340,4,0,277,0
岡山,2463,63400,89,3,2340,29
広島,4993,149155,94,7,4790,99
山口,1367,55951,99,1,1233,35
徳島,447,25402,44,1,387,16
香川,737,43244,36,1,683,18
愛媛,1047,31172,37,1,987,23
高知,884,7091,9,1,858,17
福岡,17716,426801,999,26,16457,260
佐賀,1004,26589,18,0,1000,7
長崎,1590,65199,42,1,1508,36
熊本,3432,56413,69,7,3296,72
大分,1283,76333,60,0,1203,20
宮崎,1943,24614,43,0,1865,21
鹿児島,1744,65178,78,4,1665,24
沖縄,8076,141091,296,1,7674,111
(その他),149,-,0,-,149,-
合計,422293,7426667,17841,511,396738,7415
