都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,21174,456035,751,21,19636,754
青森,1070,25683,158,0,892,20
岩手,687,46272,97,0,560,30
宮城,6341,94160,1478,9,4831,32
秋田,301,7580,23,0,272,6
山形,1012,35941,301,1,694,17
福島,2583,154011,288,11,2179,116
茨城,6831,26579,311,1,6393,127
栃木,4732,175778,248,2,4414,70
群馬,5081,114876,205,4,4777,99
埼玉,33272,657144,1496,38,31073,703
千葉,29929,485109,1127,19,28228,574
東京,122347,1783496,3658,48,116913,1776
神奈川,48466,702970,973,31,46706,787
新潟,1533,84453,223,2,1292,18
富山,948,42146,29,0,890,29
石川,1941,61271,50,1,1825,64
福井,610,36059,57,0,528,25
山梨,981,32134,23,0,939,19
長野,2901,117807,273,1,2606,41
岐阜,4995,161919,141,4,4728,126
静岡,5792,250200,262,1,5412,118
愛知,27589,469439,839,10,26164,586
三重,2825,79034,182,1,2653,71
滋賀,2834,87898,150,3,2628,56
京都,9573,179251,288,1,9125,170
大阪,54096,1081596,4561,124,47908,1191
兵庫,20431,302296,1549,71,18288,594
奈良,3912,98084,384,4,3473,55
和歌山,1336,27128,129,5,1165,18
鳥取,276,48976,59,0,206,2
島根,288,18022,4,0,284,0
岡山,2741,81422,82,3,2575,36
広島,5190,181159,95,1,4979,106
山口,1435,68811,37,0,1355,43
徳島,572,33175,105,2,449,18
香川,888,52550,113,0,759,19
愛媛,1457,41338,363,0,1070,24
高知,921,7447,13,2,889,19
福岡,19080,515423,358,5,18389,333
佐賀,1214,32431,56,0,1165,13
長崎,1645,78385,26,0,1580,39
熊本,3517,58352,27,2,3416,74
大分,1320,93820,19,1,1279,22
宮崎,1966,24863,20,0,1924,22
鹿児島,1847,73778,59,0,1780,28
沖縄,9795,167146,809,2,8864,128
(その他),149,-,0,-,149,-
合計,480424,9453447,22499,431,448304,9218
