都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,23983,526440,1524,22,21501,856
青森,1553,32943,263,1,1268,22
岩手,901,55747,119,2,751,31
宮城,8013,156327,521,10,7413,66
秋田,452,10042,75,0,368,9
山形,1504,47220,179,4,1293,32
福島,3324,185804,353,11,2848,123
茨城,8098,29586,567,19,7398,133
栃木,5340,214252,252,2,5017,71
群馬,5937,136538,414,3,5419,104
埼玉,37656,750830,2322,34,34589,745
千葉,33017,539067,1216,19,31179,622
東京,138378,1997763,6536,58,129953,1889
神奈川,53295,800062,1881,39,50598,816
新潟,2273,107384,390,2,1861,22
富山,1304,51157,148,6,1127,29
石川,2467,70424,310,14,2084,71
福井,873,47111,148,2,692,33
山梨,1170,35312,91,1,1060,19
長野,3825,146049,342,4,3469,68
岐阜,5850,187829,460,3,5258,132
静岡,6435,290648,301,1,6013,121
愛知,32721,547913,2989,31,29105,627
三重,3713,91905,572,10,3158,81
滋賀,3683,102595,503,9,3119,61
京都,12112,210702,1404,18,10560,185
大阪,80145,1403098,18573,390,59399,1448
兵庫,30637,376101,4866,90,25099,672
奈良,6094,124213,999,26,4989,74
和歌山,2138,33674,327,55,1751,27
鳥取,369,61323,60,0,298,2
島根,347,19437,41,1,306,0
岡山,3872,95544,396,11,2907,37
広島,5845,249308,321,3,5382,109
山口,1823,82172,276,3,1503,44
徳島,1270,43108,346,7,882,42
香川,1233,61536,171,1,1046,22
愛媛,2312,58656,378,12,1897,37
高知,1026,7868,63,4,944,19
福岡,22784,597595,2723,22,19712,349
佐賀,1584,38381,214,3,1374,13
長崎,2057,91424,324,2,1703,41
熊本,4054,64366,419,9,3557,78
大分,1800,110857,419,1,1356,25
宮崎,2176,30168,125,1,2021,22
鹿児島,2090,81229,101,0,1961,28
沖縄,12404,153328,1147,12,11129,134
(その他),149,-,0,-,149,-
合計,584086,11155036,56169,978,516466,10191
