都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,18835,369291,735,10,17469,660
青森,812,17099,41,0,752,19
岩手,553,24184,30,1,493,30
宮城,3563,66366,101,4,3438,24
秋田,269,7031,7,0,256,6
山形,537,17236,15,0,507,15
福島,1876,106229,88,7,1719,69
茨城,5595,24833,354,12,5138,103
栃木,4037,122452,169,8,3803,65
群馬,4381,89498,185,6,4113,83
埼玉,28756,531822,1719,38,26512,525
千葉,25676,391360,1924,19,23347,405
東京,109912,1490491,3825,76,104813,1274
神奈川,44181,571658,1164,37,42368,649
新潟,1032,42392,78,1,940,14
富山,903,35301,24,3,852,27
石川,1797,48506,197,4,1578,61
福井,542,30834,14,0,503,25
山梨,935,24827,14,2,906,16
長野,2358,95860,17,0,2332,41
岐阜,4675,127848,180,8,4390,105
静岡,5015,179607,241,1,4681,93
愛知,25569,377566,878,29,24185,506
三重,2480,60178,172,8,2259,49
滋賀,2398,68106,133,5,2221,44
京都,9017,151641,437,2,8445,153
大阪,46679,761750,1358,102,43810,1092
兵庫,17806,239577,590,49,16711,505
奈良,3338,79558,126,4,3167,45
和歌山,1159,24236,19,2,1099,17
鳥取,208,39345,3,0,200,2
島根,281,15115,3,0,278,0
岡山,2470,63400,89,3,2340,29
広島,4999,149875,81,6,4809,101
山口,1369,55951,82,1,1251,36
徳島,447,25617,40,1,391,16
香川,744,43568,40,1,686,18
愛媛,1052,31232,41,1,988,23
高知,884,7091,4,1,863,17
福岡,17819,429419,978,25,16572,269
佐賀,1017,26788,29,0,1001,8
長崎,1605,65672,43,1,1526,36
熊本,3437,56482,64,7,3299,72
大分,1286,76415,52,0,1213,21
宮崎,1946,24645,42,0,1876,21
鹿児島,1747,65502,73,5,1672,24
沖縄,8093,142076,281,1,7703,114
(その他),149,-,0,-,149,-
合計,424239,7495530,16780,491,399624,7527
