都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1760,42955,130,2,1527,103
青 森,35,1982,2,0,32,1
岩手,19,2900,11,0,8,0
宮城,198,7673,7,0,189,2
秋  田,49,1749,5,0,43,0
山形,77,3094,1,1,76,1
福島,157,14323,52,1,105,0
茨城,542,10496,73,2,456,13
栃木,303,21784,24,3,276,1
群馬,434,13994,92,0,323,19
埼玉,3862,104261,593,13,3180,89
千葉,2994,54290,427,9,2506,61
東京,20569,316316,2681,32,17530,358
神奈川,4848,110988,593,24,4139,116
新潟,142,12409,11,0,131,0
富山,379,7417,75,2,290,23
石川,620,7933,137,2,450,33
福井,211,7427,55,1,148,8
山梨,172,9415,22,1,147,3
長野,237,13673,86,0,155,-
岐阜,555,17893,33,4,512,10
静岡,478,24082,63,1,414,1
愛知,4412,51517,778,19,3573,61
三重,365,9496,68,2,292,2
滋賀,441,8692,94,5,342,5
京都,1401,29864,225,1,1154,22
大阪,8429,132000,1352,58,6924,147
兵庫,2235,43308,194,15,1988,53
奈良,510,12972,63,3,442,5
和歌山,230,8534,12,0,211,4
鳥取,22,4530,1,0,21,0
島根,137,4834,4,0,133,0
岡山,145,5880,14,-,128,-
広島,456,17447,18,0,435,3
山口,158,6570,75,1,83,0
徳島,128,5644,70,2,47,4
香川,77,7877,7,0,69,1
愛媛,114,3769,7,0,101,6
高知,124,2944,17,1,103,3
福岡,4412,39841,846,14,3510,56
佐賀,237,5023,29,0,209,0
長崎,229,14101,23,1,180,3
熊本,509,10992,70,0,413,7
大分,144,12052,19,0,124,1
宮崎,333,7943,44,0,289,1
鹿児島,359,15116,52,1,293,11
沖縄,2084,22979,441,13,1621,26
(その他),149,-,0,-,149,-
合計,66481,1290979,9696,234,55471,1263
