都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1339,25042,81,5,1156,102
青 森,30,1201,4,0,25,1
岩手,0,1224,0,0,0,0
宮城,132,5103,31,0,100,1
秋  田,16,1032,0,0,16,0
山形,75,2817,4,0,71,1
福島,84,8488,2,0,82,0
茨城,225,6066,22,2,193,10
栃木,124,10851,30,0,90,0
群馬,167,6836,12,1,136,19
埼玉,1754,50742,440,6,1247,67
千葉,1300,23565,250,2,1004,46
東京,9411,137338,2028,12,7057,326
神奈川,1998,15233,262,9,1638,98
新潟,89,5578,5,0,83,0
富山,231,4533,3,0,206,22
石川,303,3005,6,1,270,27
福井,126,4005,4,0,114,8
山梨,77,6427,2,0,74,1
長野,84,5055,7,0,76,-
岐阜,177,6981,19,0,151,7
静岡,104,9608,19,0,84,1
愛知,613,15158,90,0,489,34
三重,56,3299,8,0,46,1
滋賀,110,3296,6,1,103,1
京都,490,13461,77,0,395,18
大阪,2245,51997,286,4,1873,86
兵庫,813,18933,71,0,697,45
奈良,154,5045,49,0,103,2
和歌山,89,4984,13,1,73,3
鳥取,5,2214,2,0,3,0
島根,25,1992,1,0,24,0
岡山,41,2341,9,-,28,-
広島,207,8806,35,0,170,3
山口,42,3230,5,0,37,0
徳島,10,1415,5,0,4,1
香川,44,3607,16,0,28,0
愛媛,82,2707,0,0,77,5
高知,76,2130,2,0,71,3
福岡,996,19119,100,3,863,33
佐賀,47,1781,0,0,47,0
長崎,40,4753,23,-,16,1
熊本,50,4527,1,0,46,3
大分,60,5689,0,0,59,1
宮崎,20,1770,2,0,18,0
鹿児島,165,8314,75,0,89,0
沖縄,151,3457,6,0,142,7
(その他),149,-,0,-,149,-
合計,24626,534755,4113,47,19523,984
