都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,22689,499805,1042,24,20797,816
青森,1376,30552,195,0,1161,20
岩手,794,53052,47,1,716,31
宮城,7730,112508,794,18,6843,53
秋田,395,9367,63,1,323,9
山形,1381,44283,201,5,1150,30
福島,3061,174546,282,12,2660,119
茨城,7579,28679,443,12,7006,130
栃木,5128,191211,185,3,4873,70
群馬,5566,130760,283,4,5181,102
埼玉,36004,720404,1901,30,33368,735
千葉,31931,518752,1157,11,30163,611
東京,132042,1933755,5314,48,124872,1856
神奈川,51430,770853,1601,28,49027,802
新潟,2033,98844,312,3,1703,18
富山,1186,48059,140,1,1017,29
石川,2248,67232,219,12,1959,68
福井,779,42922,135,1,613,31
山梨,1095,35312,65,1,1011,19
長野,3580,138456,387,2,3175,54
岐阜,5448,177649,301,4,5018,129
静岡,6208,278881,253,3,5834,121
愛知,30507,523282,2185,15,27708,614
三重,3283,86936,356,16,2939,75
滋賀,3323,98332,398,4,2864,61
京都,11153,200233,1008,12,10001,179
大阪,71083,1282070,14736,322,54466,1301
兵庫,26459,348467,4147,89,21679,633
奈良,5360,116246,919,21,4377,64
和歌山,1898,30171,367,49,1483,20
鳥取,350,58327,83,0,255,2
島根,310,18895,9,0,301,0
岡山,3340,89012,246,4,2742,35
広島,5495,216159,177,2,5189,107
山口,1617,77872,163,0,1411,43
徳島,1000,39353,334,7,638,28
香川,1102,58421,141,3,946,20
愛媛,2051,53537,368,8,1654,29
高知,973,7643,25,0,929,19
福岡,20509,562560,1103,14,19061,345
佐賀,1420,35830,151,0,1277,13
長崎,1807,86946,147,1,1620,40
熊本,3727,60343,176,3,3474,77
大分,1415,103306,70,1,1322,23
宮崎,2053,27993,49,0,1986,22
鹿児島,1985,79223,77,0,1906,28
沖縄,11747,183347,1293,10,10330,130
(その他),149,-,0,-,149,-
合計,543799,10550386,44048,805,489177,9761
