都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1627,36329,136,3,1388,103
青 森,33,1731,1,0,31,1
岩手,9,2218,6,0,3,0
宮城,184,7146,10,1,173,1
秋  田,43,1554,16,0,26,0
山形,76,3005,0,0,76,1
福島,106,11990,16,1,90,0
茨城,456,9383,83,2,363,10
栃木,277,18653,43,2,221,1
群馬,307,10523,101,0,178,19
埼玉,3256,89463,549,10,2625,82
千葉,2495,45444,506,8,1931,58
東京,17875,260990,3519,27,14015,341
神奈川,3904,91480,633,21,3166,105
新潟,130,8383,8,0,121,0
富山,308,6694,45,3,242,22
石川,475,4097,134,2,312,29
福井,155,5899,6,1,141,8
山梨,140,8681,22,0,117,1
長野,149,10909,31,0,119,-
岐阜,516,15311,69,2,439,8
静岡,418,19352,76,2,341,1
愛知,3744,39879,1447,13,2248,44
三重,284,7642,103,2,180,1
滋賀,346,7216,106,4,236,4
京都,1119,24839,200,3,898,21
大阪,6916,105926,1621,70,5179,111
兵庫,1900,36336,295,14,1557,48
奈良,403,11572,102,3,298,3
和歌山,198,7395,22,1,170,4
鳥取,21,4316,11,0,10,0
島根,132,4211,103,0,29,0
岡山,126,3836,20,-,90,-
広島,437,16148,72,1,362,3
山口,83,5050,18,0,65,0
徳島,91,3936,48,0,38,1
香川,65,6505,8,0,56,1
愛媛,110,3431,10,0,94,6
高知,103,2609,19,0,80,3
福岡,3633,35054,1055,21,2537,41
佐賀,198,3983,67,0,133,0
長崎,185,10783,38,-,36,3
熊本,412,9237,98,5,247,6
大分,113,9222,32,0,80,1
宮崎,267,6956,76,0,191,1
鹿児島,328,13337,63,2,249,7
沖縄,1656,18502,1123,19,523,14
(その他),149,-,0,-,149,-
合計,55958,1067156,12767,243,41853,1114
