都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,8526,147128,2375,26,5967,184
青 森,287,6569,16,2,265,6
岩手,191,9286,95,2,93,3
宮城,1195,18794,160,7,1025,10
秋  田,90,3500,17,0,72,1
山形,133,7460,26,1,100,1
福島,499,39593,54,6,439,6
茨城,1539,16407,381,12,1137,21
栃木,634,53517,105,5,529,2
群馬,1195,35486,182,3,974,21
埼玉,8361,231105,1310,30,6912,139
千葉,6939,161979,876,10,5977,86
東京,40628,750084,4099,67,36041,488
神奈川,12478,249352,1346,59,10938,194
新潟,331,22161,103,0,228,0
富山,458,16966,24,0,408,26
石川,850,21885,17,0,783,50
福井,314,14643,22,0,281,11
山梨,336,13459,46,3,282,8
⾧野,703,30587,111,0,565,6
岐阜,1055,33458,177,1,864,14
静岡,1447,55546,474,5,963,10
愛知,9849,135512,1751,26,7983,115
三重,844,19848,200,7,637,7
滋賀,780,27443,82,1,689,9
京都,2585,64192,267,5,2281,37
大阪,20011,320480,3978,110,15698,316
兵庫,5459,94560,772,39,4607,80
奈良,1122,31912,198,6,913,11
和歌山,446,13400,79,8,351,6
鳥取,58,16350,4,0,53,0
島根,146,6772,6,0,140,0
岡山,592,19205,156,3,363,11
広島,785,34211,62,2,714,6
山口,384,17013,91,2,287,2
徳島,181,7822,11,1,164,9
香川,142,16864,19,0,121,2
愛媛,311,6961,151,4,154,6
高知,150,3754,3,0,143,4
福岡,5801,199804,339,5,5355,107
佐賀,307,9621,23,0,286,1
⾧崎,265,26884,19,0,247,3
熊本,1012,23912,64,6,921,13
大分,280,27223,78,0,199,3
宮崎,477,9431,93,2,384,1
鹿児島,612,27152,41,1,571,13
沖縄,4294,72251,411,5,3819,69
(その他),149,-,0,-,149,-
合計,145231,3171542,20914,472,122072,2118
