都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1391,27003,92,4,1196,103
青 森,31,1369,1,0,29,1
岩手,0,1357,0,0,0,0
宮城,142,5584,9,0,132,1
秋  田,18,1070,1,0,16,0
山形,75,2864,2,0,73,1
福島,86,9167,3,0,83,0
茨城,244,6737,23,1,211,10
栃木,163,12241,53,0,100,0
群馬,179,7453,21,2,139,19
埼玉,2091,58157,417,3,1602,72
千葉,1499,26393,307,5,1146,46
東京,11345,166492,2553,19,8464,328
神奈川,2253,17145,301,11,1854,98
新潟,94,6022,7,0,86,0
富山,236,5016,5,0,209,22
石川,313,3169,15,2,271,27
福井,129,4599,4,0,117,8
山梨,88,6968,10,0,77,1
長野,92,6050,12,0,80,-
岐阜,240,8892,69,0,164,7
静岡,200,10472,102,0,97,1
愛知,1096,19918,544,2,511,35
三重,70,3721,17,0,51,1
滋賀,155,4005,48,3,106,1
京都,657,16392,186,1,452,19
大阪,3188,62724,878,10,2222,88
兵庫,1014,23551,158,4,811,45
奈良,209,7978,71,2,136,2
和歌山,130,5725,38,2,88,3
鳥取,6,2356,2,0,4,0
島根,28,2340,3,0,25,0
岡山,64,2673,28,-,33,-
広島,261,10937,64,0,194,3
山口,50,3588,11,0,39,0
徳島,16,1557,6,0,6,1
香川,45,4354,12,0,33,0
愛媛,87,2846,5,0,77,5
高知,79,2196,4,0,72,3
福岡,1432,22157,466,4,933,33
佐賀,67,2160,20,0,47,0
長崎,53,5857,29,-,22,2
熊本,100,4607,50,0,47,3
大分,60,6180,0,0,59,1
宮崎,73,2684,53,0,20,0
鹿児島,216,9619,84,0,132,0
沖縄,192,6342,44,1,145,7
(その他),149,-,0,-,149,-
合計,30406,630687,6828,76,22560,997
