都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,2107,57520,138,0,1862,107
青 森,36,2449,1,0,34,1
岩手,23,4265,0,0,23,0
宮城,406,10404,37,1,367,2
秋  田,53,2144,0,0,53,0
山形,78,5169,2,0,76,1
福島,253,20459,36,3,214,3
茨城,659,12578,36,4,606,17
栃木,432,30456,47,0,383,1
群馬,706,22543,38,2,644,19
埼玉,4685,144451,285,6,4298,102
千葉,3934,89202,283,9,3580,71
東京,25973,460907,2134,22,23430,409
神奈川,6975,155100,509,19,6328,138
新潟,170,15512,8,0,162,0
富山,419,12282,10,1,383,26
石川,777,13092,39,0,691,47
福井,244,9809,1,0,230,11
山梨,190,10704,12,2,172,6
長野,310,19045,8,0,307,1
岐阜,627,22940,29,2,588,10
静岡,548,34596,28,1,518,2
愛知,5363,77400,353,15,4924,86
三重,509,12619,84,3,418,7
滋賀,503,11937,27,0,468,8
京都,1762,42808,68,3,1669,25
大阪,10669,186464,513,24,9939,209
兵庫,2717,56736,107,9,2551,59
奈良,574,20737,17,0,548,9
和歌山,242,9310,6,0,229,4
鳥取,36,5481,5,0,31,0
島根,140,5792,1,0,139,0
岡山,157,8110,8,-,149,-
広島,577,20946,85,2,479,3
山口,201,9864,8,1,191,2
徳島,148,6921,8,0,128,9
香川,93,10787,3,0,88,2
愛媛,114,4087,0,0,108,6
高知,138,3486,1,0,133,4
福岡,5040,132965,87,7,4855,98
佐賀,245,6075,1,0,246,0
長崎,236,18531,3,0,232,3
熊本,578,16494,8,0,559,8
大分,158,17019,3,0,153,2
宮崎,344,8593,1,0,343,1
鹿児島,422,19127,38,0,379,12
沖縄,2516,39290,204,9,2270,46
(その他),149,-,0,-,149,-
合計,83236,1907206,5320,145,76327,1577
