都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,38213,685540,7828,56,29778,1128
青森,2368,45006,206,1,2132,30
岩手,1448,73756,119,1,1284,45
宮城,8874,144763,187,7,8588,83
秋田,758,13807,45,1,699,14
山形,1964,59739,133,5,1790,41
福島,4588,241742,219,12,4225,144
茨城,9759,32662,411,9,9198,150
栃木,6375,263096,314,12,5983,78
群馬,7838,169017,337,19,7362,139
埼玉,43891,883013,1583,44,41521,787
千葉,37209,614088,954,17,35576,679
東京,161426,2291661,4774,70,154590,2062
神奈川,61675,932095,1882,74,58909,884
新潟,3229,145334,258,5,2935,36
富山,1883,64552,241,9,1606,36
石川,3772,93320,423,11,3242,106
福井,1040,59345,29,0,977,34
山梨,1550,43111,99,1,1432,19
長野,4807,180225,251,7,4539,84
岐阜,8858,239832,695,17,7998,165
静岡,8423,354701,629,7,7656,138
愛知,47233,710987,4856,95,41586,791
三重,4936,123611,311,11,4645,107
滋賀,5136,129104,442,13,4614,80
京都,15855,255468,943,26,14745,212
大阪,99920,1835542,8411,339,88261,2336
兵庫,39705,460466,1570,88,36954,1192
奈良,7914,152910,286,16,7513,115
和歌山,2621,40302,73,21,2449,44
鳥取,466,73347,32,0,424,2
島根,542,26359,73,4,469,0
岡山,7360,138031,992,31,6022,106
広島,10691,400384,913,24,9000,131
山口,2939,103923,372,7,2503,64
徳島,1631,58691,48,2,1522,61
香川,2012,77518,125,6,1867,25
愛媛,2718,87384,69,4,2577,72
高知,1493,9897,234,5,1239,20
福岡,34185,751432,3846,77,29801,461
佐賀,2510,50450,142,4,2374,19
長崎,2906,112248,137,2,2703,66
熊本,6249,78715,556,25,5596,97
大分,3386,146890,311,6,3028,47
宮崎,3034,42796,109,3,2890,25
鹿児島,3352,101801,258,2,3069,30
沖縄,17267,220905,2674,88,14448,151
(その他),149,-,0,-,149,-
合計,746158,13819566,49400,1284,682468,13136
