都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,1845,47800,81,2,1659,105
青 森,35,2163,2,0,32,1
岩手,23,3467,5,0,18,0
宮城,256,8452,48,0,206,2
秋  田,50,1846,2,0,48,0
山形,78,3137,2,1,76,1
福島,186,16269,52,2,134,0
茨城,589,11470,52,3,523,14
栃木,319,24584,19,1,299,1
群馬,502,16368,73,0,405,19
埼玉,4172,120926,341,8,3736,95
千葉,3281,61286,283,8,2933,65
東京,22168,366455,2202,24,19587,379
神奈川,5629,125835,612,30,4891,126
新潟,147,13570,7,1,140,0
富山,409,10458,28,1,358,25
石川,718,10000,108,0,570,40
福井,244,9044,50,4,184,8
山梨,178,9890,10,1,163,5
長野,293,16712,33,0,265,1
岐阜,568,19278,18,2,540,10
静岡,499,28146,29,2,469,1
愛知,4730,60130,444,17,4212,74
三重,443,10854,84,2,355,4
滋賀,466,10221,41,1,418,7
京都,1594,34873,137,3,1432,25
大阪,9232,151066,791,42,8262,171
兵庫,2378,48018,118,12,2206,54
奈良,540,17993,35,2,497,8
和歌山,235,8839,3,0,225,4
鳥取,22,4601,0,0,22,0
島根,137,5032,0,0,137,0
岡山,146,7049,4,-,141,-
広島,464,18484,12,0,449,3
山口,189,7510,41,1,147,0
徳島,146,6460,52,3,83,6
香川,86,9006,11,0,73,2
愛媛,114,3900,1,0,107,6
高知,134,3255,7,1,124,3
福岡,4845,43331,625,17,4145,74
佐賀,242,5358,5,0,237,0
長崎,234,15876,18,0,214,3
熊本,554,12477,41,0,495,8
大分,158,13974,18,0,138,2
宮崎,339,8251,18,0,321,1
鹿児島,371,16872,36,1,324,11
沖縄,2244,30027,240,6,1967,41
(その他),149,-,0,-,149,-
合計,72381,1480613,6839,198,64116,1405
