都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,3566,88202,674,9,2780,112
青 森,269,5625,69,3,196,4
岩手,29,5633,3,0,26,0
宮城,822,14848,222,4,597,3
秋  田,67,2642,7,1,60,0
山形,86,6747,4,0,81,1
福島,410,30813,35,3,369,6
茨城,796,14162,47,1,731,18
栃木,496,45618,25,1,471,1
群馬,918,30277,41,4,857,20
埼玉,6132,194330,501,7,5520,111
千葉,5249,134785,354,8,4813,82
東京,32135,624458,1835,37,29839,461
神奈川,9124,209445,600,23,8351,173
新潟,186,18193,4,0,182,0
富山,424,15001,2,0,396,26
石川,816,18304,15,0,752,49
福井,257,11220,1,1,245,11
山梨,225,11926,18,0,201,6
長野,351,24098,12,0,338,6
岐阜,726,27736,60,0,654,12
静岡,707,44670,90,0,615,2
愛知,6536,104509,633,13,5806,97
三重,587,16342,36,3,544,7
滋賀,593,14643,49,0,535,9
京都,2101,54297,99,2,1972,30
大阪,13485,248414,1122,42,12095,249
兵庫,3406,71350,236,16,3103,67
奈良,713,25726,81,0,622,10
和歌山,280,10566,8,3,263,4
鳥取,38,5786,2,0,36,0
島根,141,6281,0,0,141,0
岡山,323,11198,118,2,185,6
広島,667,28463,14,1,648,5
山口,223,11960,12,0,209,2
徳島,167,7536,0,0,155,9
香川,104,13911,4,0,98,2
愛媛,117,4434,1,0,110,6
高知,144,3667,1,0,139,4
福岡,5268,170366,84,4,5080,104
佐賀,267,7480,13,0,256,0
長崎,246,23361,4,0,241,3
熊本,843,20618,54,0,766,9
大分,160,21701,1,0,156,3
宮崎,372,8807,4,1,368,1
鹿児島,505,23324,24,0,464,13
沖縄,3456,60623,282,5,3115,64
(その他),149,-,0,-,149,-
合計,104682,2554096,7501,194,95330,1808
