都道府県名,陽性者数,PCR検査実施人数,入院治療等を要する者(人),,退院又は療養解除となった者の数(人),死亡(累積)(人)
北海道,40870,751646,2884,28,36904,1334
青森,2452,48772,34,0,2387,31
岩手,1625,81431,100,1,1479,46
宮城,9061,153064,87,5,8885,85
秋田,764,14175,7,1,737,20
山形,2017,63486,42,3,1929,46
福島,4754,267574,113,6,4482,159
茨城,10221,33068,265,6,9795,161
栃木,6762,277854,196,11,6485,81
群馬,7996,186476,88,10,7759,149
埼玉,45380,934773,896,29,43659,825
千葉,38951,657307,953,19,37298,700
東京,168321,2427055,3458,42,162671,2192
神奈川,65121,997435,1642,42,62546,933
新潟,3383,160485,102,6,3234,47
富山,2000,70118,72,2,1891,37
石川,3901,116526,76,2,3708,114
福井,1088,62522,35,0,1019,34
山梨,1881,50098,202,1,1659,20
長野,4954,194537,77,2,4861,90
岐阜,9340,260673,233,10,8924,183
静岡,8988,385907,371,5,8470,147
愛知,50169,790726,1987,56,47265,917
三重,5178,137890,128,6,5077,109
滋賀,5474,144163,186,6,5200,88
京都,16433,273949,276,17,15905,234
大阪,102223,2018401,2198,215,96618,2584
兵庫,40646,490229,482,35,38894,1271
奈良,8134,162259,141,10,7870,123
和歌山,2656,41295,14,4,2537,48
鳥取,466,80596,3,0,454,2
島根,551,29236,9,1,541,1
岡山,7571,158467,139,4,7302,123
広島,11323,527692,297,19,10794,164
山口,3095,116931,129,1,2895,71
徳島,1650,62712,19,0,1568,63
香川,2082,82922,50,3,2008,29
愛媛,2747,93530,19,4,2653,75
高知,1705,10818,88,7,1594,23
福岡,35138,802420,958,37,33647,510
佐賀,2543,54413,17,1,2539,24
長崎,3098,120069,94,0,2935,69
熊本,6432,80727,103,9,6218,111
大分,3475,161250,52,1,3363,60
宮崎,3067,43842,27,0,3003,27
鹿児島,3630,108991,135,2,3486,33
沖縄,19967,241509,1650,71,18156,167
(その他),149,-,0,-,149,-
合計,779432,15030019,21134,740,743453,14360
